id,SERP,URLs,URLs_cleaned
127,https://www.google.com/preferences?hl=es&prev=https://www.google.com/search?q%3Dventa%2Bde%2Bplantas%2Bviveros%2Ben%2Bla%2BComunidad%2BValenciana%26start%3D20%26sa%3DN%26sca_esv%3Deab902f88a49963b%26biw%3D1296%26bih%3D499,None,None
128,https://support.google.com/websearch/?p=dsrp_search_hc&hl=es,None,None
129,https://policies.google.com/privacy?hl=es&fg=1,None,None
130,https://policies.google.com/terms?hl=es&fg=1,None,None
131,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&ei=khwMZ5OCHb-Uxc8P1ayq-Qw&start=20&sa=N&sstk=AagrsuhhgWjfmFghhcjuX9486QM9VmpLbNaDkZqJB0rqj6zxsGh4Eh44sXrP2OEyP5VkNnqofwvqHc1ea9JMNzZKVMseHP_V1emwrmH9r5bhcw8zxhYXzVGja_iQ87SnhAfp&ved=2ahUKEwiTk-j3iIyJAxU_SvEDHVWWKs84ChDw0wN6BAgGEBc&biw=1296&bih=499&dpr=1#,None,None
132,https://www.google.com/search?sa=N&sca_esv=eab902f88a49963b&biw=1296&bih=499&q=venta+de+plantas+viveros+en+la+%22Comunidad%22+Valenciana&ved=2ahUKEwiB29L8iIyJAxWdafEDHVFjMYQ4FBDm3gJ6BAg8EAE,None,None
133,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjW6tj8iIyJAxX4lGgJHT-yHLIYABALGgJ3Zg&co=1&ase=2&gclid=EAIaIQobChMI1urY_IiMiQMV-JRoCR0_shyyEAMYAyAEEgKFp_D_BwE&ohost=www.google.com&cid=CAASJORoBbg2bXqmeCZl-iltsSVcESXd-ZA1GYvmdhju1K6mto6vMA&sig=AOD64_39cvdg7waxk6G_6kwXgw-AAU0Ueg&nis=4&ved=2ahUKEwiB29L8iIyJAxWdafEDHVFjMYQ4FBCC2wF6BAgNEBA&adurl=,None,None
134,https://www.google.com/search?sca_esv=eab902f88a49963b&biw=1296&bih=499&q=Viveros+para+comprar+plantas+en+Valencia&sa=X&ved=2ahUKEwiB29L8iIyJAxWdafEDHVFjMYQ4FBDVAnoECCwQAQ,None,None
135,https://www.google.com/search?sca_esv=eab902f88a49963b&biw=1296&bih=499&q=Donde+comprar+plantas+baratas+en+Valencia&sa=X&ved=2ahUKEwiB29L8iIyJAxWdafEDHVFjMYQ4FBDVAnoECC0QAQ,None,None
136,https://www.google.com/search?sca_esv=eab902f88a49963b&biw=1296&bih=499&q=Mejores+viveros+Valencia&sa=X&ved=2ahUKEwiB29L8iIyJAxWdafEDHVFjMYQ4FBDVAnoECCgQAQ,None,None
137,https://www.google.com/search?sca_esv=eab902f88a49963b&biw=1296&bih=499&q=Viveros+de+plantas+cerca+de+mi&sa=X&ved=2ahUKEwiB29L8iIyJAxWdafEDHVFjMYQ4FBDVAnoECCsQAQ,None,None
138,https://www.google.com/search?sca_esv=eab902f88a49963b&biw=1296&bih=499&q=Viveros+mayoristas+Valencia&sa=X&ved=2ahUKEwiB29L8iIyJAxWdafEDHVFjMYQ4FBDVAnoECCkQAQ,None,None
139,https://www.google.com/search?sca_esv=eab902f88a49963b&biw=1296&bih=499&q=Viveros+de+frutales+en+Valencia&sa=X&ved=2ahUKEwiB29L8iIyJAxWdafEDHVFjMYQ4FBDVAnoECCUQAQ,None,None
140,https://www.google.com/search?sca_esv=eab902f88a49963b&biw=1296&bih=499&q=Viveros+en+torrente&sa=X&ved=2ahUKEwiB29L8iIyJAxWdafEDHVFjMYQ4FBDVAnoECCEQAQ,None,None
141,https://www.google.com/search?sca_esv=eab902f88a49963b&biw=1296&bih=499&q=viveros+(valencia+hoy)&sa=X&ved=2ahUKEwiB29L8iIyJAxWdafEDHVFjMYQ4FBDVAnoECCAQAQ,None,None
142,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&biw=1296&bih=499&ei=nBwMZ4GdJZ3Txc8P0cbFoQg&start=10&sa=N&sstk=Aagrsuiau48Lvy0prlXyRZYQDYV5gHzjYyyC2EpBXU_PqDlFyrctlbnpjb7CgpTPnRX2Wu61XIMhI24t_WH2EaZESxxiOYWFxAb7cXg87l4PJ5tmEHFNZrf8MccpdvqSRaWhKRnBJexs8Ogkvu5JEZT4VsWo_tu4Pmc&ved=2ahUKEwiB29L8iIyJAxWdafEDHVFjMYQ4FBDx0wN6BAgHEAI,None,None
143,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&biw=1296&bih=499&ei=nBwMZ4GdJZ3Txc8P0cbFoQg&start=0&sa=N&sstk=Aagrsuiau48Lvy0prlXyRZYQDYV5gHzjYyyC2EpBXU_PqDlFyrctlbnpjb7CgpTPnRX2Wu61XIMhI24t_WH2EaZESxxiOYWFxAb7cXg87l4PJ5tmEHFNZrf8MccpdvqSRaWhKRnBJexs8Ogkvu5JEZT4VsWo_tu4Pmc&ved=2ahUKEwiB29L8iIyJAxWdafEDHVFjMYQ4FBDy0wN6BAgHEAQ,None,None
144,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&biw=1296&bih=499&ei=nBwMZ4GdJZ3Txc8P0cbFoQg&start=10&sa=N&sstk=Aagrsuiau48Lvy0prlXyRZYQDYV5gHzjYyyC2EpBXU_PqDlFyrctlbnpjb7CgpTPnRX2Wu61XIMhI24t_WH2EaZESxxiOYWFxAb7cXg87l4PJ5tmEHFNZrf8MccpdvqSRaWhKRnBJexs8Ogkvu5JEZT4VsWo_tu4Pmc&ved=2ahUKEwiB29L8iIyJAxWdafEDHVFjMYQ4FBDy0wN6BAgHEAY,None,None
145,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&biw=1296&bih=499&ei=nBwMZ4GdJZ3Txc8P0cbFoQg&start=30&sa=N&sstk=Aagrsuiau48Lvy0prlXyRZYQDYV5gHzjYyyC2EpBXU_PqDlFyrctlbnpjb7CgpTPnRX2Wu61XIMhI24t_WH2EaZESxxiOYWFxAb7cXg87l4PJ5tmEHFNZrf8MccpdvqSRaWhKRnBJexs8Ogkvu5JEZT4VsWo_tu4Pmc&ved=2ahUKEwiB29L8iIyJAxWdafEDHVFjMYQ4FBDy0wN6BAgHEAk,None,None
146,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&biw=1296&bih=499&ei=nBwMZ4GdJZ3Txc8P0cbFoQg&start=40&sa=N&sstk=Aagrsuiau48Lvy0prlXyRZYQDYV5gHzjYyyC2EpBXU_PqDlFyrctlbnpjb7CgpTPnRX2Wu61XIMhI24t_WH2EaZESxxiOYWFxAb7cXg87l4PJ5tmEHFNZrf8MccpdvqSRaWhKRnBJexs8Ogkvu5JEZT4VsWo_tu4Pmc&ved=2ahUKEwiB29L8iIyJAxWdafEDHVFjMYQ4FBDy0wN6BAgHEAs,None,None
147,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&biw=1296&bih=499&ei=nBwMZ4GdJZ3Txc8P0cbFoQg&start=50&sa=N&sstk=Aagrsuiau48Lvy0prlXyRZYQDYV5gHzjYyyC2EpBXU_PqDlFyrctlbnpjb7CgpTPnRX2Wu61XIMhI24t_WH2EaZESxxiOYWFxAb7cXg87l4PJ5tmEHFNZrf8MccpdvqSRaWhKRnBJexs8Ogkvu5JEZT4VsWo_tu4Pmc&ved=2ahUKEwiB29L8iIyJAxWdafEDHVFjMYQ4FBDy0wN6BAgHEA0,None,None
148,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&biw=1296&bih=499&ei=nBwMZ4GdJZ3Txc8P0cbFoQg&start=60&sa=N&sstk=Aagrsuiau48Lvy0prlXyRZYQDYV5gHzjYyyC2EpBXU_PqDlFyrctlbnpjb7CgpTPnRX2Wu61XIMhI24t_WH2EaZESxxiOYWFxAb7cXg87l4PJ5tmEHFNZrf8MccpdvqSRaWhKRnBJexs8Ogkvu5JEZT4VsWo_tu4Pmc&ved=2ahUKEwiB29L8iIyJAxWdafEDHVFjMYQ4FBDy0wN6BAgHEA8,None,None
149,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&biw=1296&bih=499&ei=nBwMZ4GdJZ3Txc8P0cbFoQg&start=70&sa=N&sstk=Aagrsuiau48Lvy0prlXyRZYQDYV5gHzjYyyC2EpBXU_PqDlFyrctlbnpjb7CgpTPnRX2Wu61XIMhI24t_WH2EaZESxxiOYWFxAb7cXg87l4PJ5tmEHFNZrf8MccpdvqSRaWhKRnBJexs8Ogkvu5JEZT4VsWo_tu4Pmc&ved=2ahUKEwiB29L8iIyJAxWdafEDHVFjMYQ4FBDy0wN6BAgHEBE,None,None
150,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&biw=1296&bih=499&ei=nBwMZ4GdJZ3Txc8P0cbFoQg&start=80&sa=N&sstk=Aagrsuiau48Lvy0prlXyRZYQDYV5gHzjYyyC2EpBXU_PqDlFyrctlbnpjb7CgpTPnRX2Wu61XIMhI24t_WH2EaZESxxiOYWFxAb7cXg87l4PJ5tmEHFNZrf8MccpdvqSRaWhKRnBJexs8Ogkvu5JEZT4VsWo_tu4Pmc&ved=2ahUKEwiB29L8iIyJAxWdafEDHVFjMYQ4FBDy0wN6BAgHEBM,None,None
151,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&biw=1296&bih=499&ei=nBwMZ4GdJZ3Txc8P0cbFoQg&start=90&sa=N&sstk=Aagrsuiau48Lvy0prlXyRZYQDYV5gHzjYyyC2EpBXU_PqDlFyrctlbnpjb7CgpTPnRX2Wu61XIMhI24t_WH2EaZESxxiOYWFxAb7cXg87l4PJ5tmEHFNZrf8MccpdvqSRaWhKRnBJexs8Ogkvu5JEZT4VsWo_tu4Pmc&ved=2ahUKEwiB29L8iIyJAxWdafEDHVFjMYQ4FBDy0wN6BAgHEBU,None,None
152,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&biw=1296&bih=499&ei=nBwMZ4GdJZ3Txc8P0cbFoQg&start=30&sa=N&sstk=Aagrsuiau48Lvy0prlXyRZYQDYV5gHzjYyyC2EpBXU_PqDlFyrctlbnpjb7CgpTPnRX2Wu61XIMhI24t_WH2EaZESxxiOYWFxAb7cXg87l4PJ5tmEHFNZrf8MccpdvqSRaWhKRnBJexs8Ogkvu5JEZT4VsWo_tu4Pmc&ved=2ahUKEwiB29L8iIyJAxWdafEDHVFjMYQ4FBDw0wN6BAgHEBc,None,None
153,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&ei=khwMZ5OCHb-Uxc8P1ayq-Qw&start=20&sa=N&sstk=AagrsuhhgWjfmFghhcjuX9486QM9VmpLbNaDkZqJB0rqj6zxsGh4Eh44sXrP2OEyP5VkNnqofwvqHc1ea9JMNzZKVMseHP_V1emwrmH9r5bhcw8zxhYXzVGja_iQ87SnhAfp&ved=2ahUKEwiTk-j3iIyJAxU_SvEDHVWWKs84ChDw0wN6BAgGEBc&biw=1296&bih=499&dpr=1#,None,None
154,https://support.google.com/websearch/answer/181196?hl=es,None,None
155,https://www.google.com/webhp?hl=es&sa=X&ved=0ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBA8CAg,None,None
156,https://support.google.com/websearch/answer/106230?hl=es,None,None
157,https://accounts.google.com/ServiceLogin?hl=es&passive=true&continue=https://www.google.com/search%3Fq%3Dventa%2Bde%2Bplantas%2Bviveros%2Ben%2Bla%2BComunidad%2BValenciana%26sca_esv%3Deab902f88a49963b%26ei%3Dnh0MZ77ZFJa9i-gPur_p8A8%26start%3D40%26sa%3DN%26sstk%3DAagrsuh4eMo4OeBdZY5PKy60Jr1Q7AaVK4CxPy_Hd6cw63ycz6EvbMoh7zNfeCPTGcBGg_yiDUBcTOjq3AfqPGBQQNjcGTY0-vQYNkUAiYsTu9fG_w8VGsGkgPU4YuBr4SKgOSgxRJUik41wTRMlCjOcSEqBOVTvISzPyaZsCSkmHyEAafpeFNIvVbqtBfF_Xw%26ved%3D2ahUKEwi-oMX3iYyJAxWW3gIHHbpfGv44HhDw0wN6BAgHEBc%26biw%3D1296%26bih%3D499%26dpr%3D1&ec=GAZAAQ,None,None
158,https://www.google.com/search?sca_esv=eab902f88a49963b&biw=1296&bih=499&q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&udm=2&fbs=AEQNm0CbCVgAZ5mWEJDg6aoPVcBgWizR0-0aFOH11Sb5tlNhd_12NSqGX3LSL1mbZSRYtS-wcvp6zwj_87wyh4_7w3RJ-eaLDGruEyoj7GHr8TBMFHqc54PQSEQOT4tQNhcuIjZ-HYz-CB1_U90K5eEii4M7M9gJ8y_CUVyZ2sYCTM5TA3cgUv761pYuEZZjd7_0Xw-2fwv0LKVCPzIVaBfbS9OADusNMg&sa=X&ved=2ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBC0qAt6BAgTEAE,None,None
159,https://www.google.com/search?sca_esv=eab902f88a49963b&biw=1296&bih=499&q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&udm=1&fbs=AEQNm0CbCVgAZ5mWEJDg6aoPVcBgWizR0-0aFOH11Sb5tlNhd_12NSqGX3LSL1mbZSRYtS-wcvp6zwj_87wyh4_7w3RJ-eaLDGruEyoj7GHr8TBMFHqc54PQSEQOT4tQNhcuIjZ-HYz-CB1_U90K5eEii4M7M9gJ8y_CUVyZ2sYCTM5TA3cgUv761pYuEZZjd7_0Xw-2fwv0LKVCPzIVaBfbS9OADusNMg&sa=X&ved=2ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBCzqAt6BAgSEAE,None,None
160,https://www.google.com/search?sca_esv=eab902f88a49963b&biw=1296&bih=499&q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&udm=11&fbs=AEQNm0CbCVgAZ5mWEJDg6aoPVcBgWizR0-0aFOH11Sb5tlNhd_12NSqGX3LSL1mbZSRYtS-wcvp6zwj_87wyh4_7w3RJ-eaLDGruEyoj7GHr8TBMFHqc54PQSEQOT4tQNhcuIjZ-HYz-CB1_U90K5eEii4M7M9gJ8y_CUVyZ2sYCTM5TA3cgUv761pYuEZZjd7_0Xw-2fwv0LKVCPzIVaBfbS9OADusNMg&sa=X&ved=2ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBCzqAt6BAgREAE,None,None
161,https://www.google.com/search?sca_esv=eab902f88a49963b&biw=1296&bih=499&q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&tbm=vid&source=lnms&fbs=AEQNm0CbCVgAZ5mWEJDg6aoPVcBgWizR0-0aFOH11Sb5tlNhd_12NSqGX3LSL1mbZSRYtS-wcvp6zwj_87wyh4_7w3RJ-eaLDGruEyoj7GHr8TBMFHqc54PQSEQOT4tQNhcuIjZ-HYz-CB1_U90K5eEii4M7M9gJ8y_CUVyZ2sYCTM5TA3cgUv761pYuEZZjd7_0Xw-2fwv0LKVCPzIVaBfbS9OADusNMg&sa=X&ved=2ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBDSlAl6BAgQEAE,None,None
162,https://www.google.com/search?sca_esv=eab902f88a49963b&biw=1296&bih=499&q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&tbm=nws&source=lnms&fbs=AEQNm0CbCVgAZ5mWEJDg6aoPVcBgWizR0-0aFOH11Sb5tlNhd_12NSqGX3LSL1mbZSRYtS-wcvp6zwj_87wyh4_7w3RJ-eaLDGruEyoj7GHr8TBMFHqc54PQSEQOT4tQNhcuIjZ-HYz-CB1_U90K5eEii4M7M9gJ8y_CUVyZ2sYCTM5TA3cgUv761pYuEZZjd7_0Xw-2fwv0LKVCPzIVaBfbS9OADusNMg&sa=X&ved=2ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBDSlAl6BAgNEAE,None,None
163,https://www.google.com/search?sca_esv=eab902f88a49963b&biw=1296&bih=499&q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&udm=14&fbs=AEQNm0CbCVgAZ5mWEJDg6aoPVcBgWizR0-0aFOH11Sb5tlNhd_12NSqGX3LSL1mbZSRYtS-wcvp6zwj_87wyh4_7w3RJ-eaLDGruEyoj7GHr8TBMFHqc54PQSEQOT4tQNhcuIjZ-HYz-CB1_U90K5eEii4M7M9gJ8y_CUVyZ2sYCTM5TA3cgUv761pYuEZZjd7_0Xw-2fwv0LKVCPzIVaBfbS9OADusNMg&sa=X&ved=2ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBCzqAt6BAgOEAE,None,None
164,https://www.google.com/search?sca_esv=eab902f88a49963b&biw=1296&bih=499&q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&tbm=bks&source=lnms&fbs=AEQNm0CbCVgAZ5mWEJDg6aoPVcBgWizR0-0aFOH11Sb5tlNhd_12NSqGX3LSL1mbZSRYtS-wcvp6zwj_87wyh4_7w3RJ-eaLDGruEyoj7GHr8TBMFHqc54PQSEQOT4tQNhcuIjZ-HYz-CB1_U90K5eEii4M7M9gJ8y_CUVyZ2sYCTM5TA3cgUv761pYuEZZjd7_0Xw-2fwv0LKVCPzIVaBfbS9OADusNMg&sa=X&ved=2ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBDSlAl6BAg9EAE,None,None
165,https://www.google.com/finance?sca_esv=eab902f88a49963b&biw=1296&bih=499&output=search&q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&source=lnms&fbs=AEQNm0CbCVgAZ5mWEJDg6aoPVcBgWizR0-0aFOH11Sb5tlNhd_12NSqGX3LSL1mbZSRYtS-wcvp6zwj_87wyh4_7w3RJ-eaLDGruEyoj7GHr8TBMFHqc54PQSEQOT4tQNhcuIjZ-HYz-CB1_U90K5eEii4M7M9gJ8y_CUVyZ2sYCTM5TA3cgUv761pYuEZZjd7_0Xw-2fwv0LKVCPzIVaBfbS9OADusNMg&sa=X&ved=2ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBDSlAl6BAg-EAE,None,None
166,https://www.google.com/search?sca_esv=eab902f88a49963b&biw=1296&bih=499&q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana+abierto+ahora&uds=ADvngMjcH0KdF7qGWtwTBrP0nt7dYLjvhwppYrfTf-b17pvItu94tblS5LDZPNnV3IWHucI5NPgmNFkWN3jT1xQ_R8x7LqBYNcPFxDIEvOFG3FiYMpefG6iV9EkPHGeqUCW8V6k5x7vhala8gOV-UK5yWZbS6UjNkeYH8we-RT-aKoce7gQRTS08qW_f3k1toqvqiaNiFoa2VYFpwGYtCm9y_qyDF1EgXZDwR0aiF0XpAYjO-KrGvNE&sa=X&ved=2ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBDEqwl6BAgMEAE&ictx=0,None,None
167,https://www.google.com/search?sca_esv=eab902f88a49963b&biw=1296&bih=499&q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana+mejor+valorados&uds=ADvngMjcH0KdF7qGWtwTBrP0nt7dGwt0cZX7Zw1LOK4oEGgrJwSgNglv1g0ImGJ7V0moddH8_mBy6qCDHaqvs4Z6u68Wlc-d9zSmOeaQE-Q2h19KuYRaJrBUmvYR5EcAfFOUYP-mHTvPWnOJ6cb13A6vAdwWb_9Vs3jCebgVC4W1VU5ti7c_qNnJ8p3TU-0PPCCn9eGaTAhSiJKitlEqxwQjeHKBomeKH1EgunuddEIenHPQ-nYxPcA&sa=X&ved=2ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBDEqwl6BAgLEAE&ictx=0,None,None
168,https://www.google.com/search?sca_esv=eab902f88a49963b&biw=1296&bih=499&q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana+acceso+para+sillas+de+ruedas&uds=ADvngMjcH0KdF7qGWtwTBrP0nt7dvnILEqGP7ZWVnpX3xTBkwvIiMpqnz3x2h7uoofY8BtodmvS4vLfDQHLqQx-_KSjkvb-ZfhjXe2F7ocSsSOMg_Lpfw5FQ6fFhaMavtdqBp8GxPaMY681cChy8pvhHRtDXS5T77x_VibHa29ss-_2t3upDgNwj4d6Bk4gmsTFBBUIwPjCztfr4vBt7v5HT94hbo0xv4mNLJGh4vszOfyIBOAsaWP4IntGP3Jtg354J9fLvEdyGe4FzANMrpdSm1JyLzHpXYcy-56FScI1IwxS-QIZfxFo0lPUiOqvkCD-JXnvzjRz0afE3EXA86W3wDnLR-9AEiQ&sa=X&ved=2ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBDEqwl6BAgKEAE&ictx=0,None,None
169,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&biw=1296&bih=499&source=lnt&tbs=lr:lang_1es&lr=lang_es&sa=X&ved=2ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBCnBXoECAMQBw,None,None
170,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&biw=1296&bih=499&source=lnt&tbs=qdr:h&sa=X&ved=2ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBCnBXoECAMQDA,None,None
171,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&biw=1296&bih=499&source=lnt&tbs=qdr:d&sa=X&ved=2ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBCnBXoECAMQDQ,None,None
172,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&biw=1296&bih=499&source=lnt&tbs=qdr:w&sa=X&ved=2ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBCnBXoECAMQDg,None,None
173,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&biw=1296&bih=499&source=lnt&tbs=qdr:m&sa=X&ved=2ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBCnBXoECAMQDw,None,None
174,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&biw=1296&bih=499&source=lnt&tbs=qdr:y&sa=X&ved=2ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBCnBXoECAMQEA,None,None
175,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&biw=1296&bih=499&source=lnt&tbs=li:1&sa=X&ved=2ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBCnBXoECAMQGA,None,None
176,https://www.google.com/advanced_search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&sstk=Aagrsuh4eMo4OeBdZY5PKy60Jr1Q7AaVK4CxPy_Hd6cw63ycz6EvbMoh7zNfeCPTGcBGg_yiDUBcTOjq3AfqPGBQQNjcGTY0-vQYNkUAiYsTu9fG_w8VGsGkgPU4YuBr4SKgOSgxRJUik41wTRMlCjOcSEqBOVTvISzPyaZsCSkmHyEAafpeFNIvVbqtBfF_Xw&biw=1296&bih=499&dpr=1,None,None
177,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&ei=nh0MZ77ZFJa9i-gPur_p8A8&start=40&sa=N&sstk=Aagrsuh4eMo4OeBdZY5PKy60Jr1Q7AaVK4CxPy_Hd6cw63ycz6EvbMoh7zNfeCPTGcBGg_yiDUBcTOjq3AfqPGBQQNjcGTY0-vQYNkUAiYsTu9fG_w8VGsGkgPU4YuBr4SKgOSgxRJUik41wTRMlCjOcSEqBOVTvISzPyaZsCSkmHyEAafpeFNIvVbqtBfF_Xw&ved=2ahUKEwi-oMX3iYyJAxWW3gIHHbpfGv44HhDw0wN6BAgHEBc&biw=1296&bih=499&dpr=1#,None,None
178,https://www.google.com/setprefs?sig=0_s8xPje8JxL2e-Kllq9toYLSoY-I%3D&source=en_ignored_notification&prev=https://www.google.com/search?q%3Dventa%2Bde%2Bplantas%2Bviveros%2Ben%2Bla%2BComunidad%2BValenciana%26sca_esv%3Deab902f88a49963b%26ei%3Dnh0MZ77ZFJa9i-gPur_p8A8%26start%3D40%26sa%3DN%26sstk%3DAagrsuh4eMo4OeBdZY5PKy60Jr1Q7AaVK4CxPy_Hd6cw63ycz6EvbMoh7zNfeCPTGcBGg_yiDUBcTOjq3AfqPGBQQNjcGTY0-vQYNkUAiYsTu9fG_w8VGsGkgPU4YuBr4SKgOSgxRJUik41wTRMlCjOcSEqBOVTvISzPyaZsCSkmHyEAafpeFNIvVbqtBfF_Xw%26ved%3D2ahUKEwi-oMX3iYyJAxWW3gIHHbpfGv44HhDw0wN6BAgHEBc%26biw%3D1296%26bih%3D499%26dpr%3D1&hl=en&sa=X&ved=2ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBCGhAIoAXoECAcQBA,None,None
179,https://www.google.com/search?q=venta+de+plantas+viveros+en+la+Comunidad+Valenciana&sca_esv=eab902f88a49963b&ei=nh0MZ77ZFJa9i-gPur_p8A8&start=40&sa=N&sstk=Aagrsuh4eMo4OeBdZY5PKy60Jr1Q7AaVK4CxPy_Hd6cw63ycz6EvbMoh7zNfeCPTGcBGg_yiDUBcTOjq3AfqPGBQQNjcGTY0-vQYNkUAiYsTu9fG_w8VGsGkgPU4YuBr4SKgOSgxRJUik41wTRMlCjOcSEqBOVTvISzPyaZsCSkmHyEAafpeFNIvVbqtBfF_Xw&ved=2ahUKEwi-oMX3iYyJAxWW3gIHHbpfGv44HhDw0wN6BAgHEBc&biw=1296&bih=499&dpr=1#,None,None
180,https://www.google.com/preferences?lang=1&hl=es&sa=X&ved=2ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBCIhAIoA3oECAcQBg#languages,None,None
181,https://www.google.com/history/optout?hl=es,None,None
182,https://www.google.com/safesearch?prev=https://www.google.com/search?q%3Dventa%2Bde%2Bplantas%2Bviveros%2Ben%2Bla%2BComunidad%2BValenciana%26sca_esv%3Deab902f88a49963b%26ei%3Dnh0MZ77ZFJa9i-gPur_p8A8%26start%3D40%26sa%3DN%26sstk%3DAagrsuh4eMo4OeBdZY5PKy60Jr1Q7AaVK4CxPy_Hd6cw63ycz6EvbMoh7zNfeCPTGcBGg_yiDUBcTOjq3AfqPGBQQNjcGTY0-vQYNkUAiYsTu9fG_w8VGsGkgPU4YuBr4SKgOSgxRJUik41wTRMlCjOcSEqBOVTvISzPyaZsCSkmHyEAafpeFNIvVbqtBfF_Xw%26ved%3D2ahUKEwi-oMX3iYyJAxWW3gIHHbpfGv44HhDw0wN6BAgHEBc%26biw%3D1296%26bih%3D499%26dpr%3D1&sa=X&ved=2ahUKEwis_KX6iYyJAxWyzwIHHfJNKzM4KBDwmwh6BAgHEAw,None,None
183,https://www.google.com/preferences?lang=1&hl=es&prev=https://www.google.com/search?q%3Dventa%2Bde%2Bplantas%2Bviveros%2Ben%2Bla%2BComunidad%2BValenciana%26start%3D40%26sa%3DN%26sca_esv%3Deab902f88a49963b%26biw%3D1296%26bih%3D499#languages,None,None
